Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
6.9615,6.449E-05,21.4488,6.498E-05,21.4406,6.437E-05,21.4508,6.583E-05,21.4266
7.0245,6.359E-05,21.4641,6.561E-05,21.4302,6.351E-05,21.4655,6.488E-05,21.4423
7.0875,6.351E-05,21.4654,6.523E-05,21.4364,6.349E-05,21.4659,6.440E-05,21.4503
7.1505,6.448E-05,21.4490,6.489E-05,21.4422,6.364E-05,21.4632,6.404E-05,21.4565
7.2135,6.493E-05,21.4415,6.478E-05,21.4440,6.361E-05,21.4637,6.365E-05,21.4632
7.2765,6.506E-05,21.4393,6.503E-05,21.4398,6.410E-05,21.4554,6.434E-05,21.4513
7.3395,6.538E-05,21.4340,6.474E-05,21.4446,6.436E-05,21.4510,6.546E-05,21.4326
7.4025,6.564E-05,21.4296,6.408E-05,21.4558,6.405E-05,21.4562,6.586E-05,21.4260
7.4655,6.518E-05,21.4373,6.399E-05,21.4573,6.450E-05,21.4487,6.561E-05,21.4301
7.5285,6.466E-05,21.4461,6.420E-05,21.4537,6.501E-05,21.4401,6.439E-05,21.4505
7.5915,6.413E-05,21.4549,6.469E-05,21.4454,6.480E-05,21.4437,6.254E-05,21.4822
7.6545,6.392E-05,21.4585,6.462E-05,21.4467,6.478E-05,21.4440,6.179E-05,21.4953
7.7175,6.461E-05,21.4469,6.430E-05,21.4520,6.525E-05,21.4361,6.256E-05,21.4818
7.7805,6.449E-05,21.4488,6.474E-05,21.4447,6.550E-05,21.4320,6.304E-05,21.4736
7.8435,6.370E-05,21.4623,6.497E-05,21.4408,6.586E-05,21.4261,6.272E-05,21.4791
7.9065,6.353E-05,21.4652,6.472E-05,21.4450,6.572E-05,21.4284,6.320E-05,21.4708
7.9695,6.337E-05,21.4678,6.472E-05,21.4450,6.475E-05,21.4446,6.379E-05,21.4608
8.0325,6.302E-05,21.4738,6.455E-05,21.4479,6.374E-05,21.4616,6.360E-05,21.4640
8.0955,6.357E-05,21.4644,6.411E-05,21.4553,6.368E-05,21.4626,6.341E-05,21.4672
8.1585,6.450E-05,21.4487,6.468E-05,21.4457,6.391E-05,21.4586,6.339E-05,21.4676
8.2215,6.429E-05,21.4522,6.568E-05,21.4290,6.435E-05,21.4513,6.328E-05,21.4693
8.2845,6.364E-05,21.4632,6.534E-05,21.4346,6.426E-05,21.4527,6.370E-05,21.4622
8.3475,6.298E-05,21.4746,6.434E-05,21.4514,6.376E-05,21.4612,6.484E-05,21.4430
8.4105,6.334E-05,21.4684,6.438E-05,21.4507,6.368E-05,21.4626,6.523E-05,21.4365
8.4735,6.472E-05,21.4449,6.519E-05,21.4371,6.357E-05,21.4645,6.509E-05,21.4387
8.5365,6.506E-05,21.4393,6.520E-05,21.4369,6.397E-05,21.4576,6.560E-05,21.4304
8.5995,6.444E-05,21.4496,6.429E-05,21.4523,6.491E-05,21.4418,6.604E-05,21.4230
8.6625,6.406E-05,21.4562,6.359E-05,21.4641,6.502E-05,21.4400,6.568E-05,21.4290
8.7255,6.350E-05,21.4656,6.338E-05,21.4678,6.410E-05,21.4554,6.460E-05,21.4470
8.7885,6.305E-05,21.4733,6.331E-05,21.4689,6.351E-05,21.4655,6.295E-05,21.4750
8.8515,6.309E-05,21.4727,6.365E-05,21.4631,6.360E-05,21.4639,6.242E-05,21.4843
8.9145,6.403E-05,21.4566,6.432E-05,21.4517,6.463E-05,21.4466,6.331E-05,21.4688
8.9775,6.462E-05,21.4466,6.457E-05,21.4475,6.584E-05,21.4264,6.462E-05,21.4466
9.0405,6.400E-05,21.4571,6.437E-05,21.4509,6.585E-05,21.4262,6.501E-05,21.4401
9.1035,6.431E-05,21.4519,6.470E-05,21.4453,6.461E-05,21.4469,6.486E-05,21.4427
9.1665,6.512E-05,21.4383,6.527E-05,21.4358,6.319E-05,21.4710,6.431E-05,21.4519
9.2295,6.505E-05,21.4395,6.546E-05,21.4326,6.277E-05,21.4782,6.334E-05,21.4684
9.2925,6.450E-05,21.4486,6.497E-05,21.4407,6.320E-05,21.4708,6.250E-05,21.4828
9.3555,6.476E-05,21.4442,6.446E-05,21.4494,6.377E-05,21.4611,6.253E-05,21.4823
9.4185,6.506E-05,21.4393,6.435E-05,21.4512,6.371E-05,21.4621,6.335E-05,21.4682
9.4815,6.386E-05,21.4594,6.413E-05,21.4549,6.320E-05,21.4708,6.389E-05,21.4590
9.5445,6.241E-05,21.4844,6.381E-05,21.4604,6.327E-05,21.4695,6.354E-05,21.4650
9.6075,6.228E-05,21.4867,6.326E-05,21.4697,6.376E-05,21.4613,6.301E-05,21.4740
9.6705,6.315E-05,21.4716,6.274E-05,21.4787,6.402E-05,21.4568,6.355E-05,21.4648
9.7335,6.415E-05,21.4546,6.285E-05,21.4768,6.388E-05,21.4591,6.474E-05,21.4446
9.7965,6.444E-05,21.4497,6.316E-05,21.4715,6.393E-05,21.4583,6.536E-05,21.4343
9.8595,6.385E-05,21.4597,6.311E-05,21.4724,6.426E-05,21.4527,6.516E-05,21.4376
9.9225,6.399E-05,21.4572,6.309E-05,21.4727,6.412E-05,21.4550,6.501E-05,21.4401
9.9855,6.461E-05,21.4468,6.361E-05,21.4638,6.384E-05,21.4599,6.506E-05,21.4393
10.0485,6.445E-05,21.4495,6.399E-05,21.4573,6.318E-05,21.4711,6.482E-05,21.4433
10.1115,6.321E-05,21.4706,6.361E-05,21.4638,6.279E-05,21.4778,6.417E-05,21.4543
10.1745,6.267E-05,21.4799,6.409E-05,21.4555,6.327E-05,21.4696,6.450E-05,21.4487
10.2375,6.328E-05,21.4694,6.526E-05,21.4360,6.381E-05,21.4604,6.534E-05,21.4347
10.3005,6.396E-05,21.4579,6.514E-05,21.4379,6.399E-05,21.4573,6.519E-05,21.4372
10.3635,6.454E-05,21.4480,6.462E-05,21.4466,6.361E-05,21.4638,6.531E-05,21.4351
10.4265,6.452E-05,21.4483,6.473E-05,21.4449,6.317E-05,21.4713,6.586E-05,21.4260
10.4895,6.438E-05,21.4506,6.472E-05,21.4450,6.302E-05,21.4740,6.548E-05,21.4322
10.5525,6.403E-05,21.4567,6.468E-05,21.4457,6.364E-05,21.4633,6.506E-05,21.4393
10.6155,6.338E-05,21.4677,6.483E-05,21.4432,6.475E-05,21.4445,6.490E-05,21.4421
10.6785,6.274E-05,21.4787,6.471E-05,21.4451,6.502E-05,21.4400,6.417E-05,21.4542
10.7415,6.251E-05,21.4826,6.435E-05,21.4511,6.444E-05,21.4497,6.387E-05,21.4594
10.8045,6.330E-05,21.4692,6.394E-05,21.4582,6.401E-05,21.4569,6.401E-05,21.4569
10.8675,6.411E-05,21.4553,6.382E-05,21.4602,6.377E-05,21.4610,6.368E-05,21.4626
10.9305,6.403E-05,21.4566,6.391E-05,21.4586,6.394E-05,21.4581,6.350E-05,21.4656
10.9935,6.319E-05,21.4710,6.427E-05,21.4526,6.444E-05,21.4497,6.412E-05,21.4551
11.0565,6.310E-05,21.4725,6.475E-05,21.4444,6.503E-05,21.4397,6.492E-05,21.4416
11.1195,6.352E-05,21.4654,6.474E-05,21.4447,6.506E-05,21.4392,6.501E-05,21.4401
11.1825,6.348E-05,21.4660,6.440E-05,21.4503,6.419E-05,21.4539,6.478E-05,21.4440
11.2455,6.314E-05,21.4718,6.427E-05,21.4526,6.370E-05,21.4623,6.429E-05,21.4522
11.3085,6.273E-05,21.4789,6.418E-05,21.4541,6.431E-05,21.4518,6.381E-05,21.4604
11.3715,6.313E-05,21.4721,6.420E-05,21.4537,6.509E-05,21.4387,6.459E-05,21.4472
11.4345,6.478E-05,21.4440,6.430E-05,21.4521,6.471E-05,21.4452,6.560E-05,21.4304
11.4975,6.605E-05,21.4229,6.407E-05,21.4559,6.430E-05,21.4520,6.541E-05,21.4334
11.5605,6.660E-05,21.4139,6.489E-05,21.4421,6.501E-05,21.4402,6.624E-05,21.4198
11.6235,6.805E-05,21.3905,6.722E-05,21.4039,6.715E-05,21.4049,6.833E-05,21.3860
11.6865,6.953E-05,21.3671,6.946E-05,21.3683,7.012E-05,21.3580,7.034E-05,21.3545
